"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"alluxio","v2.0.0-preview","alluxio.worker.block.AsyncCacheRequestManager","174","21","1","12","36","0","no","13","4","1","11","1","2","9","0","17","4","2","26","5","1","152","1","29","0","0","13","0","13","0","0","7","0","0","0","0","0","2","0","2"
"alluxio","v2.0.0-preview","alluxio.grpc.BlockWorkerProto","99","5","1","7","6","4","yes","37","4","19","1","0","0","0","0","101","18","1","39","0","0","40","17","38","0","1","36","36","1","0","0","37","0","0","0","0","0","1","0","3"
"alluxio","v2.0.0-preview","alluxio.common.RpcPortHealthCheckClient","44","5","1","7","6","0","yes","6","2","0","2","1","0","1","0","3","0","0","7","2","0","57","1","7","0","0","6","0","6","0","0","1","0","0","0","0","0","0","0","2"
"alluxio","v2.0.0-preview","alluxio.testutils.LocalAlluxioClusterResource","199","8","1","9","14","7","no","5","6","0","4","1","1","0","0","1","0","0","5","1","0","176","17","6","2","1","3","0","5","0","0","0","0","0","0","0","0","1","0","5"
"alluxio","v2.0.0-preview","alluxio.client.cli.fs.command.CopyToLocalCommandIntegrationTest","86","10","2","5","17","43","no","1","10","0","0","0","0","2","0","60","25","17","17","1","0","56","17","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","10"
"alluxio","v2.0.0-preview","alluxio.master.journal.AsyncJournalWriterTest","117","22","1","6","22","43","yes","2","11","0","0","8","0","2","0","6","22","3","16","2","0","61","1","16","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","10"
"alluxio","v2.0.0-preview","alluxio.server.ft.journal.raft.EmbeddedJournalIntegrationTest","242","26","3","14","60","0","yes","5","7","3","3","9","5","5","0","37","34","3","31","4","6","101","17","36","1","0","2","0","3","0","2","2","0","0","0","0","0","1","0","6"
"alluxio","v2.0.0-preview","alluxio.master.MasterUtils","67","12","1","10","8","6","no","0","4","0","6","1","1","1","0","3","2","3","7","3","5","64","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3"
"alluxio","v2.0.0-preview","alluxio.underfs.gcs.GCSUnderFileSystem","236","39","2","22","47","100","yes","6","20","1","23","1","7","8","0","21","6","5","23","3","0","181","1","30","1","0","6","0","6","0","0","3","0","0","0","0","0","2","10","8"
"alluxio","v2.0.0-preview","alluxio.server.ft.journal.ufs.RenameFailureJournalTest","39","5","1","11","15","0","yes","5","2","1","0","3","0","0","0","4","7","2","9","2","0","56","1","9","0","1","2","0","3","0","2","3","0","0","0","0","0","0","0","2"
"alluxio","v2.0.0-preview","alluxio.worker.grpc.AbstractWriteHandlerTest","210","28","1","21","55","140","yes","12","21","5","9","7","1","1","3","3","33","1","41","3","4","134","1025","46","0","0","4","0","1","9","2","4","0","2","0","0","0","0","11","10"
"alluxio","v2.0.0-preview","alluxio.client.cli.fs.AbstractFileSystemShellTest","242","31","2","17","45","16","yes","8","12","0","21","2","4","4","1","50","25","15","25","3","1","159","1025","30","2","0","2","0","0","5","3","2","0","0","0","2","0","0","10","2"
"alluxio","v2.0.0-preview","alluxio.underfs.swift.SwiftUnderFileSystem","258","45","2","25","50","17","yes","10","14","3","18","1","7","3","0","17","11","2","30","3","0","170","1","35","1","0","7","0","10","0","0","4","0","0","0","0","0","0","9","5"
"alluxio","v2.0.0-preview","alluxio.underfs.s3a.S3AUnderFileSystemTest","101","11","1","23","35","0","no","12","11","0","0","0","0","2","0","18","3","5","24","1","0","81","1","24","0","0","7","0","11","0","1","7","0","0","0","0","0","0","0","11"
"alluxio","v2.0.0-preview","alluxio.underfs.hdfs.activesync.SupportedHdfsActiveSyncProvider","268","45","1","13","60","0","no","17","12","8","13","6","5","6","5","20","10","16","43","4","1","157","1","61","0","0","9","0","17","0","0","1","0","0","0","0","0","5","0","7"
"alluxio","v2.0.0-preview","alluxio.security.authentication.AuthenticatedUserInjector","76","9","1","14","23","2","yes","2","4","2","3","0","2","2","0","5","0","0","7","3","0","96","17","8","0","1","2","0","2","0","0","1","0","0","0","0","0","2","0","2"
"alluxio","v2.0.0-preview","alluxio.underfs.wasb.WasbUnderFileSystemFactoryTest","16","1","1","3","4","0","yes","0","1","0","0","0","0","0","0","5","0","1","2","0","0","24","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"alluxio","v2.0.0-preview","alluxio.fuse.AlluxioFuseUtils","170","31","1","4","23","53","yes","1","11","6","27","0","0","4","0","32","2","4","9","2","0","110","17","11","0","0","1","0","1","0","0","1","0","0","0","0","0","3","0","8"
"alluxio","v2.0.0-preview","alluxio.underfs.hdfs.acl.SupportedHdfsAclProvider","112","30","1","17","33","10","no","1","5","0","12","2","5","2","0","3","0","2","12","2","0","59","1","12","0","0","1","0","1","0","0","1","0","0","0","0","0","3","0","2"
"alluxio","v2.0.0-preview","alluxio.heartbeat.SleepingTimerTest","40","4","1","6","12","0","yes","5","4","2","0","0","0","0","1","1","5","4","8","0","0","71","17","8","0","0","2","0","5","0","0","2","0","0","0","0","0","0","0","4"
"alluxio","v2.0.0-preview","alluxio.master.AbstractPrimarySelectorTest","61","7","2","6","12","0","no","3","5","1","0","1","0","0","0","0","11","1","8","2","3","45","17","7","1","0","1","0","3","0","0","1","0","0","0","0","0","0","0","5"
"alluxio","v2.0.0-preview","alluxio.worker.block.BlockWorkerMetricsTest","43","5","1","7","20","0","yes","4","5","0","1","0","0","0","0","2","17","6","5","0","0","35","17","5","0","0","2","0","4","0","0","2","0","0","0","0","0","1","0","4"
"alluxio","v2.0.0-preview","alluxio.StreamCacheTest","79","7","1","5","14","6","no","0","4","0","0","3","0","0","0","0","9","0","17","1","0","32","17","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.0-preview","alluxio.client.cli.fsadmin.command.MetricsCommandIntegrationTest","21","2","2","3","11","1","yes","0","2","2","0","0","0","0","0","56","2","0","4","0","0","78","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"alluxio","v2.0.0-preview","alluxio.underfs.hdfs.HdfsUnderFileOutputStream","33","6","2","3","5","0","yes","1","6","0","0","0","0","0","0","0","0","0","1","0","0","50","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","6"
"alluxio","v2.0.0-preview","alluxio.master.metrics.MetricsMasterTest","67","7","1","13","22","7","yes","5","7","1","2","0","0","0","0","50","24","0","13","0","0","44","1","13","0","0","0","0","4","0","1","1","0","0","0","0","0","2","0","5"
"alluxio","v2.0.0-preview","alluxio.cli.fsadmin.report.CapacityCommandTest","113","7","1","7","28","9","yes","1","7","7","3","0","0","3","0","94","54","0","44","1","0","83","1","44","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","4"
"alluxio","v2.0.0-preview","alluxio.testutils.BaseIntegrationTest","44","1","1","6","5","0","no","2","1","0","1","0","0","0","0","0","0","0","2","0","0","52","1025","2","0","1","1","0","1","0","1","1","0","0","0","0","0","1","0","0"
"alluxio","v2.0.0-preview","alluxio.retry.CountingRetry","32","5","1","2","1","0","no","2","4","0","3","0","0","0","0","1","3","0","2","1","0","36","1","3","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","4"
"alluxio","v2.0.0-preview","alluxio.worker.block.allocator.MaxFreeAllocator","75","16","1","7","17","0","yes","1","4","0","3","3","2","0","1","3","1","1","7","3","0","82","17","14","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2"
"alluxio","v2.0.0-preview","alluxio.worker.block.meta.StorageTierView","47","5","1","2","5","2","yes","2","5","1","4","0","0","0","0","1","0","0","2","0","0","48","1025","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","5"
"alluxio","v2.0.0-preview","alluxio.metrics.MetricsConfig","88","16","1","3","24","0","no","2","7","3","3","2","0","1","0","4","3","1","11","3","0","72","17","13","0","0","1","0","2","0","0","1","0","0","0","0","0","2","0","5"
