ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,String/Message,String/_value,String/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In MailSender.java,org.eclipse.che.mail.MailSender,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In class org.eclipse.che.mail.MailSender,org.eclipse.che.mail.MailSender,true,org.eclipse.che.mail.MailSender,84,138,0,911,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In method org.eclipse.che.mail.MailSender.sendMail(EmailBean),org.eclipse.che.mail.MailSender,sendMail,(Lorg/eclipse/che/mail/EmailBean;)V,false,true,At MailSender.java:[line 118],org.eclipse.che.mail.MailSender,true,118,118,305,305,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 120],org.eclipse.che.mail.MailSender,120,120,287,287,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 121],org.eclipse.che.mail.MailSender,121,121,294,294,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 122],org.eclipse.che.mail.MailSender,122,122,301,301,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,ac83476cd645dde359a3d50099d5a733,0,0,117
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In MailSender.java,org.eclipse.che.mail.MailSender,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In class org.eclipse.che.mail.MailSender,org.eclipse.che.mail.MailSender,true,org.eclipse.che.mail.MailSender,84,138,0,911,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In method org.eclipse.che.mail.MailSender.sendMail(EmailBean),org.eclipse.che.mail.MailSender,sendMail,(Lorg/eclipse/che/mail/EmailBean;)V,false,true,At MailSender.java:[line 127],org.eclipse.che.mail.MailSender,true,127,127,360,360,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 127],org.eclipse.che.mail.MailSender,127,127,357,357,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,,,,,,,,,,,,,,,,,,,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,79d4af4f5c4795e55b75990b5f152713,0,1,117
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In MailSender.java,org.eclipse.che.mail.MailSender,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In class org.eclipse.che.mail.MailSender,org.eclipse.che.mail.MailSender,true,org.eclipse.che.mail.MailSender,84,138,0,911,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In method org.eclipse.che.mail.MailSender.sendMail(EmailBean),org.eclipse.che.mail.MailSender,sendMail,(Lorg/eclipse/che/mail/EmailBean;)V,false,true,At MailSender.java:[line 134],org.eclipse.che.mail.MailSender,true,134,134,401,401,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 134],org.eclipse.che.mail.MailSender,134,134,398,398,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,,,,,,,,,,,,,,,,,,,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,79d4af4f5c4795e55b75990b5f152713,1,1,117
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In MailSender.java,org.eclipse.che.mail.MailSender,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In class org.eclipse.che.mail.MailSender,org.eclipse.che.mail.MailSender,true,org.eclipse.che.mail.MailSender,84,138,0,911,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,In method org.eclipse.che.mail.MailSender.sendMail(EmailBean),org.eclipse.che.mail.MailSender,sendMail,(Lorg/eclipse/che/mail/EmailBean;)V,false,true,At MailSender.java:[line 98],org.eclipse.che.mail.MailSender,true,98,98,128,128,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,At MailSender.java:[line 98],org.eclipse.che.mail.MailSender,98,98,125,125,MailSender.java,org/eclipse/che/mail/MailSender.java,org\eclipse\che\mail\MailSender.java,,,,,,,,,,,,,,,,,,,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,783979c94930d391b767515291251c02,0,0,22
