"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.core.dsl.StreamParserTests","405","61","1","8","33","1143","no","1","55","0","2","1","1","4","0","284","112","8","53","3","0","196","1","97","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","51"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.shell.command.ClassicAppRegistryCommandsTests","87","10","1","12","24","0","yes","4","7","0","0","3","0","0","1","47","13","2","38","2","0","77","1","36","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","7"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityWithUsersFileTests","86","18","1","15","35","1","no","11","2","3","1","1","1","1","0","608","5","6","13","2","0","115","1","18","0","0","2","0","5","0","6","6","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityRootWithUsersFileTestsWithoutTasks","17","2","1","5","18","0","no","4","2","0","0","0","0","0","0","97","2","0","4","0","0","76","1","4","0","0","1","0","3","0","1","4","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.rest.client.config.DataFlowClientProperties","76","8","1","2","0","20","no","4","8","0","4","0","0","0","0","2","0","1","4","0","0","42","1","8","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","8"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.stream.SkipperStreamDeployerTests","284","22","1","27","73","190","no","0","20","10","1","0","0","2","0","124","20","0","90","1","0","107","1","97","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","18"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.rest.resource.ScheduleInfoResource","53","8","3","2","5","10","no","3","8","1","3","0","0","0","0","4","0","0","3","0","0","46","1","5","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","7"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityRootWithUsersFileTestsWithTasksAndWithoutStreamsMetricsAndSchedules","17","2","1","5","18","0","yes","4","2","0","0","0","0","0","0","109","2","0","4","0","0","81","1","4","0","0","1","0","3","0","1","4","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.local.LocalDataflowResource","92","13","2","7","16","13","no","12","11","4","3","0","1","0","0","23","0","6","13","1","0","39","1","38","0","0","5","5","7","0","0","0","0","0","0","0","0","1","2","8"
"spring-cloud-dataflow","v1.7.0.M1","org.springframework.cloud.dataflow.server.config.features.SchedulerConfiguration","20","1","2","19","0","0","no","1","1","0","1","0","0","0","0","1","0","0","1","0","0","39","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
