"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.service.impl.DefaultTaskService","235","31","1","32","82","25","yes","17","15","9","7","0","6","0","0","38","1","11","56","3","7","210","1","56","0","0","17","0","13","1","3","4","0","0","0","0","1","7","0","8"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.single.security.LocalServerSecurityRootWithUsersFileTests","18","2","1","6","16","0","no","4","2","0","0","0","0","0","0","169","2","0","4","0","0","91","1","4","0","0","1","0","3","0","1","4","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.config.cloudfoundry.CloudFoundryDataFlowServerConfiguration","18","4","1","8","3","3","yes","0","3","0","2","0","0","0","0","1","0","1","0","1","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.controller.JobStepExecutionControllerTests","75","12","1","33","32","6","no","15","8","3","0","2","0","0","0","26","20","8","21","2","0","94","1","17","0","0","8","0","15","0","0","8","0","0","0","0","0","2","0","6"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.repository.TaskExecutionExplorerTests","54","7","1","15","14","0","no","3","5","1","0","2","0","0","0","26","21","1","15","1","0","61","1","14","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","4"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.core.dsl.TaskParserTests","1193","134","2","25","101","4057","yes","2","110","0","6","9","4","8","38","690","264","34","150","3","0","359","1","278","1","0","0","0","2","0","0","0","0","0","0","0","0","15","0","95"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.completion.TabOnTapCompletionProviderTests","81","5","1","15","7","0","yes","2","5","0","1","0","0","0","0","16","3","0","2","0","0","105","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","1","0","4"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.service.impl.DefaultStreamServiceUpgradeStreamTests","21","2","1","14","12","0","no","5","1","1","0","0","0","0","0","12","1","1","6","1","0","29","1","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","1"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.stream.SkipperStreamDeployerTests","290","22","1","28","77","190","no","0","20","14","1","0","0","2","0","126","20","0","91","1","0","108","1","98","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","18"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.rest.documentation.TaskSchedulerDocumentation","33","8","2","6","27","28","no","0","8","0","0","0","0","0","0","64","0","0","0","0","2","74","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.service.impl.AppDeploymentRequestCreator","219","34","1","13","54","54","no","5","12","11","10","5","6","0","2","26","1","4","48","3","0","181","1","53","0","0","4","0","5","0","0","2","0","0","8","0","0","1","0","3"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.rest.resource.TaskExecutionResourceTests","40","5","1","3","7","10","no","0","5","0","0","0","0","0","0","0","2","0","9","0","0","26","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.rest.client.config.DataFlowClientProperties","76","8","1","2","0","20","no","4","8","0","4","0","0","0","0","2","0","1","4","0","0","42","1","8","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","8"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.rest.resource.ScheduleInfoResource","53","8","3","2","5","10","no","3","8","1","3","0","0","0","0","4","0","0","3","0","0","46","1","5","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","7"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.rest.resource.DeploymentStateResourceTests","15","1","1","4","5","0","yes","0","1","0","0","0","0","0","0","6","0","0","4","0","0","29","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.support.TestUtils","58","14","1","1","17","10","no","0","5","2","4","2","7","2","0","12","6","8","11","2","2","41","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v2.0.0.M1","org.springframework.cloud.dataflow.server.job.support.StepExecutionResourceBuilder","36","6","1","5","9","1","yes","0","2","1","2","0","2","0","0","1","0","0","5","2","0","28","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
