"name-pr","version","name","loc","wmc","dit","cbo","rfc","lcom","bug","fields","Methods","NOSI","Returns","Loops","ComparisonsQty","TryCatchQty","ParenthExpsQty","StrLitQty","NumQty","MathOperQty","VarQty","MaxNesting","Lambdas","WordsQty","Modifiers","Assignments","SubClassQty","AnonymousClassQty","FinalFields","DefaultFields","PrivateFields","ProtectedFields","PublicFields","StaticFields","SyncFields","AbstractMethods","DefaultMethods","FinalMethods","SyncMethods","PrivateMethods","ProtectedMethods","PublicMethods"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.repository.RdbmsTaskDefinitionRepositoryTests","114","18","2","18","19","120","no","3","16","0","0","2","0","0","0","49","17","0","42","1","1","71","1","40","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","13"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.registry.AppRegistryTests","104","11","1","11","30","0","no","3","10","36","0","0","4","1","0","122","11","0","19","1","0","70","1","20","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","10"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.stream.SkipperStreamDeployerTests","280","22","1","27","73","190","no","0","20","10","1","0","0","2","0","118","20","0","88","1","0","107","1","95","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","18"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.controller.TaskControllerTests","152","18","1","24","56","0","yes","8","18","1","0","0","0","0","0","133","20","1","22","0","0","119","1","15","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","18"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.service.impl.DefaultSchedulerServiceTests","138","21","1","26","42","0","no","13","19","2","2","2","0","0","3","27","50","35","22","1","1","87","1","18","0","0","5","1","12","0","0","5","0","0","0","0","0","5","0","14"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.LocalDataflowResource","92","13","2","7","16","13","no","12","11","4","3","0","1","0","0","23","0","6","13","1","0","39","1","38","0","0","5","5","7","0","0","0","0","0","0","0","0","1","2","8"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.config.features.SchedulerConfiguration","20","1","2","19","0","0","no","1","1","0","1","0","0","0","0","1","0","0","1","0","0","39","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.controller.TaskSchedulerControllerTests","70","9","1","18","33","6","no","6","9","0","0","0","0","0","0","65","7","3","8","0","0","71","1","3","0","0","0","1","5","0","0","0","0","0","0","0","0","2","0","7"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.rest.resource.ScheduleInfoResource","46","7","2","1","5","3","no","3","7","1","3","0","0","0","0","3","0","0","3","0","0","41","1","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","7"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.shell.command.ClassicAppRegistryCommandsTests","87","10","1","12","24","0","yes","4","7","0","0","3","0","0","1","43","13","2","38","2","0","77","1","36","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","7"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.configuration.metadata.BootApplicationConfigurationMetadataResolver","118","25","2","12","33","30","yes","7","9","3","7","5","2","4","1","13","1","3","20","5","0","138","1","20","0","0","7","0","7","0","0","4","0","0","0","0","0","4","0","5"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.LocalConfigurationTests","83","10","1","15","15","0","yes","3","7","1","0","0","0","3","0","27","1","4","13","1","0","78","1","18","0","0","2","0","3","0","0","2","0","0","0","0","0","0","0","7"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.service.impl.DefaultSkipperStreamServiceUpgradeStreamTests","21","1","1","17","10","0","no","6","1","0","0","0","0","0","0","14","1","2","7","0","0","30","1","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityRootWithUsersFileTests","17","2","1","5","16","0","no","4","2","0","0","0","0","0","0","147","2","0","4","0","0","81","1","4","0","0","1","0","3","0","1","4","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.config.features.FeaturesProperties","48","10","1","1","0","35","no","11","10","0","5","0","0","0","0","6","0","1","11","0","0","53","1","16","0","0","6","0","5","0","6","6","0","0","0","0","0","0","0","10"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.shell.command.common.ConfigCommands","224","51","1","46","97","45","no","17","14","11","6","1","9","1","2","95","4","15","48","3","6","201","1","34","0","0","2","0","16","0","1","1","0","0","0","0","0","2","0","12"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.support.ArgumentSanitizerTest","29","6","1","4","4","0","yes","2","5","0","0","1","0","0","0","34","0","4","2","1","0","46","1","2","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityWithUsersFileTestsWithoutTasks","84","18","1","15","35","1","yes","11","2","3","1","1","1","1","0","565","5","6","13","2","0","130","1","18","0","0","2","0","5","0","6","6","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.core.dsl.TaskParserTests","1193","134","2","25","101","4057","yes","2","110","0","6","9","4","8","38","690","264","34","150","3","0","359","1","278","1","0","0","0","2","0","0","0","0","0","0","0","0","15","0","95"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.shell.command.common.HttpCommands","96","15","1","13","30","15","yes","3","6","8","7","0","7","2","0","57","0","12","16","2","0","123","1","17","0","1","3","0","3","0","0","3","0","0","0","0","0","4","0","2"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.service.impl.DefaultSkipperStreamServiceTests","159","14","1","26","53","0","no","16","14","5","1","0","0","0","0","63","14","2","41","0","0","109","1","45","0","0","0","0","15","0","1","0","0","0","0","0","0","0","0","14"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.registry.support.ResourceUtilsTests","88","12","1","6","14","36","no","0","9","0","0","0","0","3","0","32","0","1","14","1","0","76","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.controller.SkipperAppRegistryControllerTests","163","24","1","26","60","0","no","7","23","1","0","1","0","0","0","234","53","10","17","1","0","110","1","12","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","23"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.controller.JobExecutionControllerTests","107","21","1","25","36","0","no","13","18","2","0","1","0","0","0","50","20","8","21","2","0","88","1","18","0","0","8","0","13","0","0","8","0","0","0","0","0","3","0","15"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.controller.RuntimeAppsControllerSkipperTests","86","6","1","20","29","0","yes","6","5","0","0","1","0","0","0","62","0","2","18","1","0","68","1","18","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.shell.command.common.AbstractAppRegistryCommands","138","24","1","16","38","10","yes","5","9","7","11","2","5","2","3","52","3","5","19","3","0","166","1025","24","1","1","3","0","3","2","0","3","0","0","0","0","0","0","2","7"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.registry.DataFlowAppRegistryPopulator","32","5","1","5","4","0","yes","3","3","0","0","1","0","0","0","1","1","0","5","2","0","40","1","6","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","3"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.security.support.OAuth2TestServer","26","2","3","15","6","1","yes","0","2","1","1","0","0","0","0","7","0","2","0","0","0","42","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.rest.resource.DeploymentStateResourceTests","15","1","1","4","5","0","yes","0","1","0","0","0","0","0","0","6","0","0","4","0","0","29","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.local.security.LocalServerSecurityWithLdapSearchAndBindSslTests","24","5","1","7","13","0","yes","2","5","0","0","0","0","0","0","17","0","1","2","0","0","50","1","2","0","0","1","0","1","0","1","2","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.support.TestUtils","58","14","1","1","17","10","no","0","5","2","4","2","7","2","0","12","6","8","11","2","2","41","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"spring-cloud-dataflow","v1.6.3.RELEASE","org.springframework.cloud.dataflow.server.job.support.StepExecutionResourceBuilder","36","6","1","5","9","1","yes","0","2","1","2","0","2","0","0","1","0","0","5","2","0","28","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
